"O Amante Duplo",3,2017-05-26
"Carga Preciosa",2,2016-07-15
"Matadores de Vampiras Lésbicas",2,2009-03-16
"Johnny English",3,2003-03-14
"Contraction",1,2024-09-12
"Um Dia Difícil",3,2022-02-25
"Josie e as Gatinhas",2,2001-04-06
"O Casamento de Rachel",3,2008-09-03
"卿本佳人",2,1991-12-06
"O Conformista",3,1970-07-01
"Instinto Materno",3,2019-04-17
"Doce Pássaro da Juventude",3,1962-03-21
"Um Século em 43 Minutos",3,1979-09-28
"Os Assassinos",3,1946-08-30
"Colegas de Classe",4,2016-02-20
"Terra Prometida",3,2012-09-23
"Os Visitantes",3,1993-01-27
"Você Nem Imagina",3,2020-05-01
"Martírio",2,2015-10-09
"Jogos Letais",3,2011-07-28
"Viva! A Babá Morreu",3,1991-06-07
"욕망의 독: 중독",2,2014-09-25
"Spooks: O Mestre Espião",3,2015-04-11
"Sibéria",2,2018-07-13
"Império dos Discos, Uma Loja Muito Louca",3,1995-09-22
"Shooting Stars: A Vida de Lebron James",3,2023-06-02
"Luther: O Cair da Noite",3,2023-02-24
"Monster High: Assombrada",3,2015-03-02
"Now & Later",2,2009-02-18
"Destinos Traçados",3,2022-09-08
"A Química que Há Entre Nós",3,2020-08-21
"Beautiful Vampire: Amor Proibido",3,2018-07-13
"My Little Pony: Equestria Girls",3,2013-06-16
"Vicky Cristina Barcelona",3,2008-08-15
"Verão de 84",3,2018-08-10
"Amor por Direito",3,2015-10-02
"O Sorriso de Monalisa",3,2003-12-19
"Assassino Invisível",2,2014-10-16
"Studio 54",2,1998-08-28
"Os Homens Que Encaravam Cabras",2,2009-10-17
"Grafted",1,2024-09-12
"Dezesseis Luas",3,2013-02-13
"O Apanhador de Sonhos",2,2003-03-21
"D.U.F.F.",3,2015-02-20
"O Silêncio",3,2010-08-13
"A Onda dos Sonhos",3,2002-08-08
"Manual de Caça a Monstros",3,2020-10-14
"Dreamgirls: Em Busca de um Sonho",3,2006-12-25
"Harriet",3,2019-11-01
"A Rainha dos Condenados",3,2002-02-10
"One Piece Filme 03: O Reino de Chopper na Ilha dos Estranhos Animais!",3,2002-03-02
"Culpa",3,2018-02-22
"Pokémon 6: Jirachi - Realizador de Desejos",3,2003-07-19
"O Morro dos Ventos Uivantes",3,1992-10-16
"Godzilla 1985",3,1985-08-23
"2001 Maníacos",2,2005-05-12
"米津玄師 2023 TOUR / 空想",1,2024-09-11
"Invasão Alienígena",2,2017-06-02
"Presto",3,2008-06-27
"A Morte e a Vida de Bobby Z",3,2007-07-23
"Scooby-Doo! Estrela do Circo",3,2012-10-09
"Doris, Redescobrindo o Amor",3,2015-11-27
"Kuyang: Sekutu Iblis Yang Selalu Mengintai",2,2024-03-07
"Todo Dia",3,2018-02-22
"색즉시공 시즌 2",2,2007-12-12
"Mulheres Diabólicas",3,1995-08-30
"Mais Estranho que a Ficção",3,2006-09-09
"Valente",3,2007-09-12
"レイプゾンビ4 LUST OF THE DEAD クローン巫女大戦",3,2014-08-02
"Nos Vemos no Paraíso",3,2017-10-25
"O Conto",3,2018-01-20
"Kung Fu Panda: Especial de Natal",3,2010-11-26
"Um Barco e Nove Destinos",3,1944-01-28
"Os Limites do Controle",3,2009-05-01
"Snoopy Apresenta: A Inigualável Marcie",3,2023-08-17
"The New Boy",2,2023-07-06
"Marido por Acaso",2,2008-02-29
"O Sinal: Frequência do Medo",3,2014-03-15
"Noite dos Arrepios",3,1986-08-21
"Policial em Apuros",3,2014-01-07
"O Lobo",2,2021-12-03
"Antes da Dinastia",3,2023-09-28
"Força Aérea Um",3,1997-07-25
"Os Sicilianos",3,1969-12-05
"プロメア ガロ編",3,2019-05-24
"Mimadinhos",3,2021-09-15
"Os Guardiões",2,2017-02-14
"Amaldiçoada",3,2016-03-12
"Os Safados",3,1988-12-14
"Letras da Morte",2,2017-12-22
"Kalifornia: Uma Viagem ao Inferno",3,1993-06-24
"Soldado Universal 2",2,1998-09-27
"Ghost in the Shell: O Novo Filme",3,2015-06-20
"O Caminho Difícil",2,2019-03-05
"Mandando Bala",3,2007-07-26
"Coração Selvagem",3,1990-08-17
"Aşk Filmi",1,2024-04-19
"Boa Noite, Mamãe!",3,2014-10-07
"血戀II",2,1996-10-29
"Café. Esperando. Amor",3,2014-08-15
"Um Rally Muito Louco",2,1984-06-29
"20 Dias em Mariupol",4,2023-07-14
"वेदा: संविधान के रक्षक",3,2024-08-15
"Chaplin",3,1992-12-17
"Ed TV",3,1999-03-26
"Castle Falls",3,2021-12-03
"Crimes em Happytime",2,2018-08-22
"Mommy",4,2014-09-19
"Indecente",2,2022-01-13
"O Último Guerreiro das Estrelas",3,1984-07-13
"O Último Trem",3,2008-08-07
"Wasabi",3,2001-10-31
"Joe Kidd",3,1972-07-19
"Still Waiting...",2,2009-02-17
"Hellboy: A Espada das Tempestades",3,2006-10-28
"A Era Da Escuridão: Mutant Chronicles",2,2008-08-07
"乱",1,2024-09-11
"The Creeping",2,2022-05-01
"Puro-Sangue",3,2018-03-09
"Pets: A Vida Secreta dos Bichos",3,2016-06-18
"Nossa Hospitalidade",3,1923-11-19
"Davi",3,1997-03-23
"Cinco Chances Para Ser Feliz",2,2024-02-12
"O Rei das Drogas",3,2018-12-19
"O Quebra Nozes: A História Que Ninguém Contou",2,2010-11-24
"À Procura da Vingança",3,2006-09-13
"A Comilança",3,1973-05-16
"As Apimentadas #Desafio Mundial",3,2017-08-29
"I Am Mother",3,2019-06-07
"टाइगर ज़िंदा है",3,2017-12-18
"1941: Uma Guerra Muito Louca",2,1979-12-14
"Evocando Espíritos",3,2009-03-27
"Tigrão: O Filme",3,2000-02-11
"Little Girl Blue",3,2023-11-01
"Anna e o Rei",3,1999-12-16
"Gridman Universe",4,2023-03-24
"아내를 빌려드립니다",1,2020-05-14
"Escola da Morte",2,2018-10-31
"Minha Vida de Abobrinha",3,2016-09-22
"Fervura Máxima",3,1992-04-16
"O Abrigo",2,2012-01-13
"Falando Grego",3,2009-06-05
"Darkman: Vingança Sem Rosto",3,1990-08-24
"À Beira do Abismo",3,1946-08-23
"Cidadãoquatro",3,2014-10-10
"The Eternal Daughter",3,2022-12-02
"Tudo por Ela",3,2021-04-15
"花と蛇2 パリ／静子",3,2005-05-14
"O Grande Golpe",3,2012-07-25
"7ஜி ரெயின்போ காலனி 2",1,2025-02-14
"Liga da Justiça x RWBY: Super-Heróis e Caçadores - Parte 2",3,2023-10-17
"O Agente Teen",2,2003-03-14
"Casa cheia",2,2010-04-30
"Desafio do Destino",3,2002-03-25
"Nem por Cima do Meu Cadáver",2,2008-02-01
"Adeus, Professor",3,2018-05-17
"딸의 애인 3",2,2019-12-05
"O Enfermeiro da Noite",3,2022-10-19
"Stan Helsing",2,2009-10-23
"Pânico na Neve",3,2010-02-05
"Serpente de Luxo",3,1933-07-13
"Justiça Além do Sistema",2,2021-08-06
"Scooby-Doo! e o Combate do Salsicha",3,2017-02-14
"Palooza: Pura Curtição",2,2013-06-07
"Loucuras de um Gênio",3,2006-03-31
"Superfly: Crime e Poder",3,2018-06-13
"The First Time",2,1969-06-11
"The Gates",2,2024-03-18
"The Abandon",2,2024-07-19
"Quero Ser John Malkovich",3,1999-10-29
"Mercenários das Galáxias",2,1980-09-08
"Ted Bundy: A Confissão Final",3,2021-08-19
"Mandela: O Caminho para a Liberdade",3,2013-11-28
"A Felicidade dos Katakuris",3,2002-02-23
"De Volta à Casa da Colina",2,2007-10-03
"Ladrão de Diamantes",3,2004-11-12
"Esfera",3,1998-02-13
"Crônicas da Tribo Fantasma",3,2015-09-30
"Um Método Perigoso",3,2011-09-30
"Surpresa em Dobro",2,2009-11-24
"Uma Questão de Respeito",3,1992-01-17
"À la dure",1,2024-09-08
"Bounty Hunters",3,2016-07-01
"Radioactive",3,2020-03-11
"Ela Vai Ter um Bebê",2,1988-02-05
"Tempos Obscuros",3,2017-09-29
"1900",3,1976-08-28
"A Primeira Noite de Tranquilidade",3,1972-10-18
"Psicose Para Matar",2,1988-06-01
"A Estranha Perfeita",2,2007-04-11
"Cléo das 5 às 7",3,1962-04-11
"Obsessiva",2,2009-02-26
"Queime Depois de Ler",3,2008-09-05
"Zona 414",2,2021-09-03
"Amor e Turbulência",2,2013-04-02
"Marvel One Shot: Aconteceu Uma Coisa Engraçada no Caminho do Martelo de Thor",3,2011-10-25
"Show Bar",3,2000-07-30
"Sob o Domínio do Medo",2,2011-09-16
"Os Profissionais",3,1966-11-01
"Submersos",3,2002-08-11
"Em Defesa de Cristo",3,2017-04-07
"A Vingança dos Lutadores",3,2023-08-25
"O Gendarme Se Casa",3,1968-10-30
"O Vizinho",3,2008-09-19
"Call Me Alma",2,2023-08-10
"Versões de um Crime",3,2016-03-25
"Fortaleza em Shanghai",2,2019-08-09
"O Espião que foi para o Norte",3,2018-08-08
"Terra dos Mortos",3,2005-06-18
"Álbum de Família",3,2013-12-26
"社長秘書のお仕事 Vol.3",4,2010-12-31
"Sangue e Honra",3,2011-03-03
"Scarygirl",3,2023-10-05
"Uma Carta de Amor",3,1999-02-22
"我们一起摇太阳",3,2024-02-10
"Futurama - O Grande Golpe de Bender",3,2007-11-27
"Enron: Os Mais Espertos da Sala",3,2005-04-22
"Crimes Obscuros",2,2016-10-12
"Eterno 831",2,2022-03-18
"Silêncio Cruel",2,1989-11-06
"Mergulho Radical 2: Os Recifes",2,2009-04-21
"밀애",2,2014-07-24
"O Suspeito da Rua Arlington",3,1999-03-19
"Não Me Abandone Jamais",3,2010-03-18
"Os Homens Preferem as Loiras",3,1953-07-14
"Caçada na Noite",3,1980-11-01
"ルーツ・サーチ 食心物体Ｘ",2,1986-09-10
"霸王花之皇家賭船",2,1990-10-20
"Ganymede",2,2024-08-01
"Insidious: Chapter 6",1,2025-08-28
"白日之下",3,2023-11-02
"Fate/stay night: Heaven's Feel I. Presage Flower",3,2017-10-14
"O Último Guerreiro",2,2006-12-28
"Mary Shelley",3,2017-08-06
"Anomalisa",3,2015-12-30
"Ziggy Stardust and the Spiders from Mars",3,1983-12-23
"Crown, O Magnífico",3,1968-06-26
"O Olho do Mal",3,2022-09-22
"Tokyo Ghoul",3,2017-07-16
"Aqui no Mar: Descendentes 2.5",3,2018-09-28
"Tão Perto do Horizonte",3,2019-10-10
"Dias Selvagens",3,1990-12-15
"Titus",3,1999-12-25
"Ela é a Poderosa",3,2007-05-10
"Cupido é Moleque Teimoso",3,1937-10-21
"Que Mal Eu Fiz a Deus?",3,2014-04-16
"O Domingo das Mães",2,2021-11-12
"Newness",3,2017-11-03
"Hamburger Hill",3,1987-08-07
"O Solar das Almas Perdidas",3,1944-02-24
"As Loucuras do Rei George",3,1994-12-28
"Vem Brincar",3,2020-10-28
"Desejo de Matar",3,1974-07-24
"No Corredor da Morte",2,2002-11-15
"A Bolha Assassina",3,1988-08-05
"A História do Mundo: Parte I",3,1981-06-12
"Ouija O Encontro Mortal",2,2021-06-14
"Full Metal Jacket: Between Good and Evil",3,2007-01-01
"O Garoto da Casa ao Lado",2,2015-01-23
"O Traidor",3,2008-08-23
"Dragões para Sempre",3,1988-02-11
"O Sequestro do Metrô",3,1974-10-02
"Além dos Limites",3,2000-04-21
"Como Virei Super-Herói",3,2020-11-19
"O Que Fazemos nas Sombras",3,2014-06-19
"The Big Bird Cage",2,1972-07-01
"O Congresso Futurista",3,2013-07-03
"Amigos, Sempre Amigos",3,1991-06-07
"Caçada Selvagem",2,2019-06-14
"Morte Instantânea",3,2019-01-10
"モーニング・ムーンは粗雑に",1,1981-06-21
"O Grande Milagre",3,2012-02-02
"O Diário de Uma Babá",3,2007-08-24
"Romeu e Julieta",3,2013-09-12
"Tudo Que Uma Garota Quer",3,2003-03-27
"Ghost Dog: Matador Implacável",3,1999-10-06
"Os Donos da Noite",3,2007-10-12
"Paciente Zero: A Origem Do Vírus",2,2018-09-14
"Aniversário Macabro",2,1972-08-30
"Trocando os Pés",2,2014-09-11
"O Mistério de Candyman",3,1992-10-16
"Os Invasores de Corpos",3,1978-12-20
"Sonhos no Gelo",3,2005-03-17
"A Bíblia... No Início",3,1966-09-28
"Vende-se Esta Casa",1,2018-01-19
"Amor Bandido",3,2013-04-26
"Aterrorizados",3,2018-05-03
"Deus Não Está Morto: Uma Luz na Escuridão",3,2018-03-30
"Rotation",1,2024-09-08
"Entre Segredos e Mentiras",3,2010-12-03
"Melhor Viúva Do Que Mal Acompanhada",4,2024-09-06
"Beleza Avassaladora",3,2021-07-02
"50 Greatest Harry Potter Moments",3,2011-07-27
"Nosso Lar",3,2010-09-03
"Doom: Geração Maldita",3,1995-10-27
"Zona de Perigo",2,1993-09-17
"Bad Ass: Acima da Lei",2,2012-04-12
"Le Secret",3,2000-11-01
"Jackie",3,2016-12-02
"Ski Party",2,1965-06-30
"Serena",2,2014-10-12
"Synchronic",3,2020-10-23
"Heróis Muito Loucos",2,1999-08-06
"A Bela Intrigante",3,1991-09-04
"Malícia",3,1993-09-29
"A Batalha dos Três Reinos II",3,2009-01-07
"Sob Controle",2,2008-02-08
"Ramona e Beezus",3,2010-07-23
"O Menino Que Queria Ser Rei",3,2019-01-16
"A Bolha Assassina",3,1958-09-10
"O Vampiro da Noite",3,1958-05-22
"Amityville: O Despertar",2,2017-06-30
"Rockstar",3,2011-11-11
"Uma Mulher Casada",3,1964-12-04
"Os Abutres Têm Fome",3,1970-03-02
"Matador em Conflito",3,1997-04-11
"Predator: Dark Ages",3,2015-05-23
"Cora: O Último Suspiro",2,2024-05-31
"Detetive Knight: Vilão",3,2022-10-21
"A Rebelião",2,2019-03-15
"Poder Paranormal",3,2012-03-02
"Projeto Brainstorm",3,1983-09-30
"O Tanque",2,2023-04-21
"Os Comancheros",3,1961-12-16
"Drishyam 2",3,2022-11-18
"Senhores Do Caos",3,2018-09-20
"Crazy Mama",2,1975-06-01
"名探偵コナン 戦慄の楽譜（フルスコア）",3,2008-04-19
"Para sempre Vencedor",3,2008-09-26
"A Coisa",2,1985-06-14
"Precisamos Falar Sobre o Kevin",3,2011-09-28
"Pusher 3 - O Anjo da Morte",3,2005-08-22
"Haikyuu!! Movie 2: Shousha to Haisha",4,2015-09-18
"Nada a Perder",3,1997-07-18
"O Alpinista",3,2021-02-07
"Godzilla vs. Mechagodzilla",3,1974-03-20
"Vingadores do Passado",2,2015-03-17
"Sobrou Pra Você",2,2000-03-03
"Jules e Jim - Uma Mulher para Dois",3,1962-01-23
"Adeus, amigo",3,1968-08-14
"Enquanto Somos Jovens",3,2015-04-03
"A Abadia de Northanger",3,2007-10-24
"Moça com Brinco de Pérola",3,2003-12-12
"O Tiro Que Não Saiu Pela Culatra",3,1989-07-31
"Amor em Tempos de Ódio",3,2018-09-14
"Circle",3,2015-05-28
"As Aventuras de Sammy",2,2010-08-04
"Crimes e Pecados",3,1989-10-13
"De Volta ao Início",3,2023-12-25
"Apaixonada",3,2024-03-07
"Perigo na Montanha",3,2018-02-01
"Amante Obsessivo",3,2017-02-25
"Sekawan Limo",3,2024-07-04
"Selma: Uma Luta pela Igualdade",3,2014-12-25
"13 Dias Que Abalaram o Mundo",3,2000-12-25
"Assalto ao Carro Blindado",2,2009-12-04
"Mama 2",1,0000-00-00
"Aprendiz de Feiticeiro",3,1991-03-08
"స‌రిపోదా శ‌నివారం",3,2024-08-29
"长津湖之水门桥",3,2022-02-01
"O Pior Jogador de Golfe do Mundo",3,2022-03-18
"A Batalha na Montanha do Tigre",3,2014-12-24
"Higop",2,2023-12-15
"Refém do Medo",2,2016-11-11
"O Cisne Negro",3,1942-12-04
"Academia de Gênios",3,1985-08-07
"Dungeons & Dragons 3: O Livro Da Escuridão",2,2012-08-09
"A História de Hachiko",3,1987-08-01
"Querida, Encolhi a Gente",2,1997-03-18
"Starman: O Homem das Estrelas",3,1984-12-13
"Heavy Trip",3,2018-03-09
"O Sobrevivente",3,2015-04-15
"Depois do Casamento",3,2006-02-24
"13º Andar",3,1999-04-16
"Pi",3,1998-07-10
"Mandingo: O Fruto Da Vingança",3,1975-06-06
"Ghostland: Terra Sem Lei",2,2021-08-31
"Com Quem Será?",2,2018-08-02
"Dead Money",1,2024-09-13
"Alta Fidelidade",3,2000-03-17
"O Tigre Branco",3,2021-01-13
"O Tango de Satã",4,1994-02-08
"Zoom: Academia de Super-Heróis",2,2006-08-11
"A Festa de Babette",3,1987-08-11
"Réquiem para um Sonho",4,2000-10-06
"Lanterna Verde: Cuidado Com Meu Poder",3,2022-05-19
"Liebes Lager",1,1976-12-24
"Os Jovens Titãs Assistem A Space Jam",3,2021-06-20
"O Homem das Cavernas",3,1981-04-17
"Kickboxer: A Retaliação",2,2018-01-26
"O Piano",3,1993-05-18
"Um Drink no Inferno 2: Texas Sangrento",2,1999-03-16
"X",3,2011-11-23
"O Senhor das Moscas",3,1963-08-13
"Lar Doce Inferno",2,2015-03-13
"Foxy Brown",3,1974-04-05
"No Mundo da Lua",3,2015-08-28
"Beyond White Space",2,2018-12-14
"O Reino Gelado",2,2012-10-11
"Quatro Amigas e um Jeans Viajante 2",3,2008-08-06
"Águas que Corroem",3,2019-01-04
"Vingança",2,2016-06-08
"Shark Attack 3: Megalodon",2,2002-11-26
"As Aventuras de Chatran",3,1986-06-27
"Simbad e a Princesa",3,1958-12-05
"Golpe Fulminante",2,1998-09-04
"Caiu do Céu",3,2004-04-29
"나만 찾는 우리 형부",1,2023-06-16
"Convidados sem honra",2,2017-03-03
"Dentro do Labirinto Cinzento",2,2015-02-27
"Ao Entardecer",2,2007-06-09
"Floresta Maldita",2,2016-01-07
"Possuídos",3,1998-01-16
"Querida Alice",2,2022-12-30
"Tolkien",3,2019-05-03
"O Buraco",2,2009-09-09
"Fuga Impossível",3,2017-07-26
"O Culto",3,2017-11-05
"Ardendo no Frio",2,2001-11-21
"Amor em Jogo",3,2005-04-06
"O Ouro de Mackenna",3,1969-03-18
"Arn: O Reino ao Final da Jornada",3,2008-08-22
"A Repossuída",2,1990-09-14
"O Grande Golpe",3,1956-06-06
"Paixão Obsessiva",3,2011-04-23
"赤裸羔羊",2,1992-12-03
"D-War: Guerra dos Dragões",2,2007-08-01
"Assassinato em Yellowstone",2,2022-06-24
"Azumi",3,2003-05-10
"GREAT PRETENDER razbliuto",3,2024-01-09
"É Apenas o Fim do Mundo",3,2016-08-26
"Mapas para as Estrelas",3,2014-05-21
"Pense como Eles",3,2012-04-20
"Hot Bot: Uma Robô em Minha Vida",2,2016-03-01
"A Dança dos Vampiros",3,1967-11-13
"O Fugitivo",3,1932-11-09
"8½",4,1963-02-14
"Marcado para a Morte",3,1990-10-05
"Avatar: Mergulho Profundo - Edição Especial de 20/20",3,2022-12-13
"Virei um Gato",2,2016-08-03
"O Grande Diabólico",3,2021-12-16
"Casal Improvável",3,2019-05-02
"Snoopy apresenta: para mamãe (e papai) com amor",3,2022-05-05
"Minha Vontade é Lei",3,1959-05-15
"Fiéis",3,2022-12-22
"Ash Wednesday",1,2024-09-08
"Furyo: Em Nome da Honra",3,1983-05-28
"James e o Pêssego Gigante",3,1996-04-12
"No Auge da Fama",3,2014-12-12
"Não Olhe Para Trás",3,2015-03-19
"Excluídos",2,2023-02-17
"カイジ 人生逆転ゲーム",3,2009-10-10
"Sombras da Vida",3,2017-04-24
"Orlando - A Mulher Imortal",3,1992-12-11
"O Túnel",3,2016-08-10
"Um Golpe Quase Perfeito",2,2018-05-04
"Negação",3,2016-09-30
"Ao Rufar dos Tambores",3,1939-11-10
"Apaixone-se no Primeiro Beijo",3,2019-02-14
"Era Uma Vez na China e na América",2,1997-02-01
"A Espiã",3,2006-09-14
"Maneater",2,2022-08-26
"O Caçador de Troll",3,2010-10-29
"Perda Total",2,2018-03-23
"The Wisdom of Crocodiles",2,1998-11-27
"Uma Cidade Que Surge (Dodge City)",3,1939-04-08
"Cabana do Inferno 2",2,2009-08-11
"Marmaduke",2,2010-06-03
"Meu Querido Presidente",3,1995-11-17
"Do Mundo Nada Se Leva",3,1938-09-01
"A Casa dos Sonhos",3,1988-09-10
"A Menina e o Porquinho",3,1973-03-01
"Garras Vorazes",2,2023-08-30
"Spot - Um Cão da Pesada",2,2001-03-02
"Fênix",3,2014-09-25
"O Despertar da Lenda",3,2014-11-20
"Gol! III: Assumindo o Mundial",2,2009-06-22
"La Sudestada",1,2024-08-15
"Politicamente Incorretos",2,2024-02-23
"엄마친구들",2,2017-05-01
"Conversando com os Mortos",2,2008-01-01
"O Fantasma do Paraíso",3,1974-10-31
"O Grande Motim",3,1962-11-08
"Jim & Andy",3,2017-09-05
"Em Pé de Guerra",2,2007-09-14
"Taxi 3",2,2003-01-29
"O Quarto dos Desejos",3,2019-09-12
"Clube dos Pilantras",3,1980-07-25
"O Silêncio da Cidade Branca",2,2019-10-25
"Coronel Blimp - Vida e Morte",3,1943-07-26
"A Caixa",2,2009-10-29
"Detetive Conan: O Mistério do Atirador de Elite",3,2014-04-19
"Nove vidas: Gatos em Istambul",3,2017-01-08
"Timer - Contagem Regressiva Para o Amor",3,2009-05-14
"Caçadores de Vampiros",2,2009-04-02
"O Milagre de Anne Sullivan",3,1962-05-23
"Winnie-the-Pooh: Blood and Honey 3",1,0000-00-00
"Detroit em Rebelião",3,2017-07-28
"탈옥정사",5,2024-06-14
"Danos Colaterais",2,2021-04-30
"Guerreiros do Basquete",1,2024-09-08
"A Assassina",3,1993-03-19
"Vizinhos Nada Secretos",3,2016-10-20
"O Homem Mais Procurado",3,2014-07-25
"Superman & Batman: Inimigos Públicos",3,2009-09-29
"A Imperatriz e os Guerreiros",3,2008-02-09
"Nell",3,1994-12-23
"2067",2,2020-10-01
"Lego Scooby-Doo! Hollywood Assombrada",3,2016-01-28
"Ajuste de Contas",3,2013-12-25
"O Bombardeio",3,2021-10-28
"Vox Lux: O Preço da Fama",2,2018-09-07
"كذب أبيض",2,2024-02-28
"胸が鳴るのは君のせい",3,2021-06-04
"O Gênio e o Louco",3,2019-03-07
"Conexão Perigosa",2,2013-08-14
"Missão Alien",3,1988-10-07
"Rock of Ages: O Filme",3,2012-06-13
"Eden",3,2012-03-11
"Flor de Equinócio",3,1958-09-07
"O Invencível - Largo Winch",3,2008-12-17
"Ofélia",3,2019-06-28
"Clapham Junction",3,2007-07-22
"O Conde",3,2023-09-08
"Astérix e Obélix: A Serviço de sua Majestade",2,2012-10-17
"Adoradores do Diabo",2,1987-06-09
"Koko-di Koko-da",2,2019-08-23
"Roubo Entre Ladrões",3,2022-06-17
"Pat Garrett & Billy the Kid",3,1973-05-23
"Entre a Vida e a Morte",2,2008-10-24
"O Primeiro Ano do Resto de Nossas Vidas",3,1985-06-28
"A Maldição da Bruxa",2,2018-05-17
"Paul Anka: His Way",1,2024-09-08
"Depois da Vida",3,1998-09-11
"Samurai X: O Filme",3,1997-12-20
"O Natal dos Coopers",2,2015-11-12
"Loucuras de um Milionário",3,1954-01-07
"Hunter x Hunter: A Última Missão",3,2013-12-27
"Ela é o Diabo",2,1989-12-08
"O Reino",3,2007-08-22
"The Face Behind the Mask",2,1938-03-19
"Os Descendentes",3,2011-09-09
"Phineas e Ferb: Star Wars",3,2014-07-26
"Astronaut: The Last Push",2,2012-06-01
"Labaredas do Inferno",3,1955-05-16
"A Gangue da Pesada",3,1979-07-13
"Zumbi, A Legião dos Mortos",2,1932-07-28
"P.S. Eu Te Amo",3,2007-11-15
"Mistérios e Paixões",3,1991-12-27
"Livres Como o Vento 2",3,2015-05-14
"The Fare",3,2018-11-19
"Coisas da Vida",3,1967-10-11
"Michael Collins: O Preço da Liberdade",3,1996-10-25
"A Montanha dos Canibais",2,1978-07-12
"As Fotos Vazadas",3,2021-10-08
"Raça Brava",3,1966-02-02
"No Balanço do Amor",3,2001-01-12
"Tower Block",2,2012-09-19
"Possuídos",3,2007-02-21
"Invitation to a Murder",2,2023-05-05
"Assassinos Substitutos",3,1998-02-06
"A Cruz de Ferro",3,1977-01-29
"Bayonetta: Destino Sangrento",3,2013-11-23
"100 Garotas",2,2000-09-01
"A Voz Suprema do Blues",3,2020-11-25
"Exótica",3,1994-11-30
"Lucky",3,2017-09-29
"Madea Goes to Jail",3,2009-02-16
"Monster High: Monstros, Câmera, Ação!",3,2014-03-25
"O Jogo da Paixão",3,1996-08-16
"Se Organizar Direitinho…",3,2021-07-30
"Триумф",1,2024-09-08
"A Nova Transa da Pantera Cor-de-Rosa",3,1976-12-15
"极速保镖",3,2023-02-14
"Por Trás dos Seus Olhos",2,2017-08-10
"Zambezia",3,2012-06-05
"A Casa do Demônio",3,2009-10-30
"De Caso com a Máfia",2,1988-08-19
"O Vendedor de Sonhos",3,2016-12-08
"Um Lugar",3,2021-01-13
"A Menina do Fim da Rua",3,1976-12-25
"Rédeas da Redenção",3,2019-03-15
"Possuída",3,2000-12-11
"A Saga Viking",2,2014-10-23
"A Incrível Jornada II: Perdidos em São Francisco",3,1996-03-08
"Hunter x Hunter: Fantasma Vermelho",3,2013-01-12
"Godzilla 2000",3,1999-12-11
"A Dama das Camélias",3,1936-12-26
"Aprovados",3,2006-08-18
"La Luna",3,1979-08-29
"Reds",3,1981-12-25
"Famintos",2,2017-09-23
"SpaceCamp - Aventura no Espaço",2,1986-06-06
"Battlestar Galactica: Razor",3,2007-11-12
"Madame Curie",3,1943-12-16
"Neon Genesis Evangelion: Morte e Renascimento",3,1997-03-15
"Feliz Natal",2,2022-10-05
"Conquista",2,2021-04-16
"大決鬥",3,1971-04-21
"Hotel da Morte",2,2011-08-18
"Ancien e o Mundo Mágico",3,2017-03-18
"A História Da Aia",3,1990-02-15
"Antes que Termine o Dia",3,2004-01-23
"Igual a Tudo na Vida",3,2003-08-27
"Aurora",3,1927-11-04
"Perigo por Encomenda",3,2012-08-24
"Galáxia do Terror",2,1981-10-01
"O Expresso de Chicago",3,1976-12-03
"Bagdad Café",3,1987-11-12
"Austrália",3,2008-11-18
"Ecos do Além",3,1999-09-10
"Um Conto Fatal",2,2023-11-10
"A Ilha",2,2019-12-06
"Parceiros de Jogo",3,2015-07-04
"Suspeita",3,1941-11-14
"Rendel - Vingativo e Justiceiro",2,2017-09-22
"Jogo de Amor em Las Vegas",3,2008-05-07
"Companhia das Focas",3,2021-10-28
"Viral",2,2016-02-18
"Preciosa: Uma História de Esperança",3,2009-11-06
"A Creature Was Stirring",2,2023-12-08
"Back in Time",3,2015-10-20
"Pastoral Americana",3,2016-10-20
"Gangues de Wasseypur - Parte 1",3,2012-06-22
"All About Anna",1,2005-11-24
"Nikita: Criada para Matar",3,1990-02-21
"O Centenário Que Saiu Pela Janela e Desapareceu",3,2013-12-25
"O Escapista",3,2008-06-20
"Shakespeare Apaixonado",3,1998-12-11
"Máquina de Guerra",3,1998-02-28
"Fuga no Século 23",3,1976-06-23
"Meu Nome é Loh Kiwan",3,2024-02-19
"Hasta el viento tiene miedo",3,1968-05-30
"A Garota da Vez",1,2024-09-26
"艷降勾魂",2,1999-09-04
"A Dinastia da Espada",2,2004-08-12
"O Peso da Dor",3,2021-10-08
"Entrega Mortal",3,1989-01-25
"Um Dia de Crime",2,2023-04-04
"Não Durma",2,2017-09-29
"Esquadrão de Elite",2,2015-08-19
"Feliz Aniversário Para Mim",3,1981-05-15
"Carta para a Morte",2,2006-11-18
"Vozes de Uma Estrela Distante",3,2002-02-02
"Santa sangre",3,1989-11-24
"Influencer de Mentira",3,2022-07-29
"Mary e a Flor da Feiticeira",3,2017-07-08
"Justin e a Espada da Coragem",2,2013-08-09
"A Intérprete",3,2005-04-08
"Groot Toma Banho",3,2022-08-10
"Os Órfãos",2,2020-01-23
"O Retorno do Dragão - A Cidade Perdida",3,2011-12-15
"Druk: Mais uma Rodada",3,2020-09-24
"Fucking Different XXX",3,2012-02-08
"Bubble",3,2022-02-14
"Bikini Avengers",3,2015-02-24
"ఏజెంట్",3,2023-04-27
